"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","FIN","Finland","2016","2016",21,,
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","FIN","Finland","2010","2010",863.6,,
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","FIN","Finland","2011","2011",886.8,,
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","FIN","Finland","2012","2012",930,,
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","FIN","Finland","2013","2013",972.8,,
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","FIN","Finland","2014","2014",1000,,
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","FIN","Finland","2015","2015",1109.2,,
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","FIN","Finland","2016","2016",1156.8,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","FRA","France","2010","2010",95.8,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","FRA","France","2012","2012",95,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","FRA","France","2014","2014",95.5,,
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","FRA","France","2010","2010",62027,,
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","FRA","France","2012","2012",62095,,
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","FRA","France","2014","2014",63247.2,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","DEU","Germany","2010","2010",31.6,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","DEU","Germany","2011","2011",32.5,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","DEU","Germany","2012","2012",33,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","DEU","Germany","2013","2013",33,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","DEU","Germany","2014","2014",33.8,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","DEU","Germany","2015","2015",33.9,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","DEU","Germany","2016","2016",33.9,,
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","DEU","Germany","2010","2010",25409,,
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","DEU","Germany","2011","2011",26116,,
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","DEU","Germany","2012","2012",26505,,
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","DEU","Germany","2013","2013",26615,,
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","DEU","Germany","2014","2014",27346,,
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","DEU","Germany","2015","2015",27659,,
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","DEU","Germany","2016","2016",27909,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","GRC","Greece","2010","2010",12.8,"D","Difference in methodology"
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","GRC","Greece","2011","2011",12.4,"D","Difference in methodology"
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","GRC","Greece","2012","2012",12.5,"D","Difference in methodology"
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","GRC","Greece","2013","2013",12.5,"D","Difference in methodology"
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","GRC","Greece","2014","2014",11.5,"D","Difference in methodology"
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","GRC","Greece","2015","2015",12,"D","Difference in methodology"
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","GRC","Greece","2010","2010",1435,"D","Difference in methodology"
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","GRC","Greece","2011","2011",1385,"D","Difference in methodology"
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","GRC","Greece","2012","2012",1398,"D","Difference in methodology"
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","GRC","Greece","2013","2013",1384,"D","Difference in methodology"
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","GRC","Greece","2014","2014",1245,"D","Difference in methodology"
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","GRC","Greece","2015","2015",1250,"D","Difference in methodology"
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","HUN","Hungary","2010","2010",0,"E","Estimated value"
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","HUN","Hungary","2011","2011",0,"E","Estimated value"
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","HUN","Hungary","2012","2012",0,"E","Estimated value"
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","HUN","Hungary","2013","2013",0,"E","Estimated value"
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","HUN","Hungary","2014","2014",0,"E","Estimated value"
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","HUN","Hungary","2015","2015",0,"E","Estimated value"
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","HUN","Hungary","2016","2016",0,"E","Estimated value"
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","HUN","Hungary","2010","2010",0,"E","Estimated value"
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","HUN","Hungary","2011","2011",0,"E","Estimated value"
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","HUN","Hungary","2012","2012",0,"E","Estimated value"
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","HUN","Hungary","2013","2013",0,"E","Estimated value"
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","HUN","Hungary","2014","2014",0,"E","Estimated value"
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","HUN","Hungary","2015","2015",0,"E","Estimated value"
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","HUN","Hungary","2016","2016",0,"E","Estimated value"
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","ISL","Iceland","2010","2010",0.2,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","ISL","Iceland","2011","2011",0.2,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","ISL","Iceland","2012","2012",0.2,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","ISL","Iceland","2013","2013",0.2,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","ISL","Iceland","2014","2014",0.2,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","ISL","Iceland","2015","2015",0.3,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","ISL","Iceland","2016","2016",0.4,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","ISL","Iceland","2017","2017",0.5,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","IRL","Ireland","2010","2010",49.8,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","IRL","Ireland","2011","2011",47.3,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","IRL","Ireland","2012","2012",45.7,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","IRL","Ireland","2013","2013",44.4,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","IRL","Ireland","2014","2014",43.6,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","IRL","Ireland","2015","2015",45.3,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","IRL","Ireland","2016","2016",45.4,,
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","IRL","Ireland","2010","2010",2229,,
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","IRL","Ireland","2011","2011",2163,,
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","IRL","Ireland","2012","2012",2099,,
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","IRL","Ireland","2013","2013",2049,,
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","IRL","Ireland","2014","2014",2025,,
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","IRL","Ireland","2015","2015",2122,,
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","IRL","Ireland","2016","2016",2152,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","KOR","Korea","2010","2010",48,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","KOR","Korea","2011","2011",51.1,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","KOR","Korea","2012","2012",56.5,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","KOR","Korea","2013","2013",61,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","KOR","Korea","2014","2014",63.2,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","KOR","Korea","2015","2015",66.8,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","KOR","Korea","2016","2016",67.7,,
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","KOR","Korea","2010","2010",23738,,
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","KOR","Korea","2011","2011",25448,,
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","KOR","Korea","2012","2012",28253,,
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","KOR","Korea","2013","2013",30652,,
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","KOR","Korea","2014","2014",31871,,
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","KOR","Korea","2015","2015",34099,,
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","KOR","Korea","2016","2016",34720,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","MEX","Mexico","2010","2010",5.8,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","MEX","Mexico","2011","2011",6.9,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","MEX","Mexico","2012","2012",7.6,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","MEX","Mexico","2013","2013",7.5,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","MEX","Mexico","2014","2014",7.7,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","MEX","Mexico","2015","2015",7.6,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","MEX","Mexico","2016","2016",8.1,,
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","MEX","Mexico","2010","2010",6677.7,,
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","MEX","Mexico","2011","2011",8032.3,,
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","MEX","Mexico","2012","2012",8883.4,,
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","MEX","Mexico","2013","2013",8860.2,,
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","MEX","Mexico","2014","2014",9248.5,,
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","MEX","Mexico","2015","2015",9161.9,,
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","MEX","Mexico","2016","2016",9928,,
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","NLD","Netherlands","2010","2010",89,"E","Estimated value"
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","NLD","Netherlands","2011","2011",89.2,"E","Estimated value"
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","NLD","Netherlands","2012","2012",88,"E","Estimated value"
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","NLD","Netherlands","2013","2013",85.7,"E","Estimated value"
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","NLD","Netherlands","2014","2014",84.5,"E","Estimated value"
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","NLD","Netherlands","2015","2015",84.1,"E","Estimated value"
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","NLD","Netherlands","2016","2016",87.3,"E","Estimated value"
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","NLD","Netherlands","2010","2010",14788,"E","Estimated value"
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","NLD","Netherlands","2011","2011",14890,"E","Estimated value"
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","NLD","Netherlands","2012","2012",14744,"E","Estimated value"
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","NLD","Netherlands","2013","2013",14401,"E","Estimated value"
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","NLD","Netherlands","2014","2014",14251,"E","Estimated value"
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","NLD","Netherlands","2015","2015",14246,"E","Estimated value"
"PHINTPHI","Total private health insurance (PHI) coverage","EFFPEREF","Thousands of persons","NLD","Netherlands","2016","2016",14400,"E","Estimated value"
"PHINTPHI","Total private health insurance (PHI) coverage","TOTPOPTX","% of total population","NZL","New Zealand","2010","2010",31.6,,
